alluvium,stage,stratum,y,x
747,Fill8,1.7MG,1,8
747,Fill9,1.7MG,1,9
748,Fill1,1.2MG,1,1
748,Fill2,0.8MG,1,2
748,Fill3,3.0MG,1,3
748,Fill4,0.8MG,1,4
748,Fill5,2.4MG,1,5
748,Fill6,NoFill,1,6
748,Fill7,1.2MG,1,7
748,Fill8,NoFill,1,8
748,Fill9,1.7MG,1,9
749,Fill1,1.7MG,1,1
749,Fill2,2.4MG,1,2
749,Fill3,0.8MG,1,3
749,Fill4,1.7MG,1,4
749,Fill5,0.8MG,1,5
749,Fill6,3.0MG,1,6
749,Fill7,0.8MG,1,7
749,Fill8,1.2MG,1,8
749,Fill9,NoFill,1,9
750,Fill1,1.2MG,1,1
750,Fill2,0.8MG,1,2
750,Fill3,2.4MG,1,3
750,Fill4,0.8MG,1,4
750,Fill5,NoFill,1,5
750,Fill6,2.4MG,1,6
750,Fill7,NoFill,1,7
750,Fill8,NoFill,1,8
750,Fill9,NoFill,1,9
751,Fill1,0.8MG,1,1
751,Fill2,2.4MG,1,2
751,Fill3,0.8MG,1,3
751,Fill4,NoFill,1,4
751,Fill5,0.8MG,1,5
751,Fill6,NoFill,1,6
751,Fill7,1.2MG,1,7
751,Fill8,NoFill,1,8
751,Fill9,0.8MG,1,9
752,Fill1,NoFill,1,1
752,Fill2,0.8MG,1,2
752,Fill3,1.2MG,1,3
752,Fill4,NoFill,1,4
752,Fill5,0.8MG,1,5
752,Fill6,NoFill,1,6
752,Fill7,NoFill,1,7
752,Fill8,1.7MG,1,8
752,Fill9,1.7MG,1,9
753,Fill1,1.2MG,1,1
753,Fill2,1.2MG,1,2
753,Fill3,1.2MG,1,3
753,Fill4,3.0MG,1,4
753,Fill5,1.2MG,1,5
753,Fill6,NoFill,1,6
753,Fill7,NoFill,1,7
753,Fill8,NoFill,1,8
753,Fill9,NoFill,1,9
754,Fill1,0.8MG,1,1
754,Fill2,1.7MG,1,2
754,Fill3,0.8MG,1,3
754,Fill4,1.2MG,1,4
754,Fill5,1.7MG,1,5
754,Fill6,NoFill,1,6
754,Fill7,NoFill,1,7
754,Fill8,0.8MG,1,8
754,Fill9,NoFill,1,9
755,Fill1,1.7MG,1,1
755,Fill2,0.8MG,1,2
755,Fill3,3.0MG,1,3
755,Fill4,NoFill,1,4
755,Fill5,NoFill,1,5
755,Fill6,NoFill,1,6
755,Fill7,3.0MG,1,7
755,Fill8,NoFill,1,8
755,Fill9,0.8MG,1,9
756,Fill1,1.2MG,1,1
756,Fill2,0.8MG,1,2
756,Fill3,NoFill,1,3
756,Fill4,1.2MG,1,4
756,Fill5,NoFill,1,5
756,Fill6,0.8MG,1,6
756,Fill7,NoFill,1,7
756,Fill8,0.8MG,1,8
756,Fill9,1.7MG,1,9
757,Fill1,1.2MG,1,1
757,Fill2,NoFill,1,2
757,Fill3,3.0MG,1,3
757,Fill4,NoFill,1,4
757,Fill5,1.2MG,1,5
757,Fill6,NoFill,1,6
757,Fill7,1.7MG,1,7
757,Fill8,NoFill,1,8
757,Fill9,NoFill,1,9
758,Fill1,0.8MG,1,1
758,Fill2,1.2MG,1,2
758,Fill3,1.7MG,1,3
758,Fill4,NoFill,1,4
758,Fill5,1.2MG,1,5
758,Fill6,1.2MG,1,6
758,Fill7,NoFill,1,7
758,Fill8,NoFill,1,8
758,Fill9,NoFill,1,9
759,Fill1,NoFill,1,1
759,Fill2,3.0MG,1,2
759,Fill3,2.4MG,1,3
759,Fill4,0.8MG,1,4
759,Fill5,NoFill,1,5
759,Fill6,NoFill,1,6
759,Fill7,0.8MG,1,7
759,Fill8,NoFill,1,8
759,Fill9,NoFill,1,9
760,Fill1,1.7MG,1,1
760,Fill2,NoFill,1,2
760,Fill3,1.7MG,1,3
760,Fill4,NoFill,1,4
760,Fill5,2.4MG,1,5
760,Fill6,1.2MG,1,6
760,Fill7,0.8MG,1,7
760,Fill8,NoFill,1,8
760,Fill9,0.8MG,1,9
761,Fill1,0.8MG,1,1
761,Fill2,3.0MG,1,2
761,Fill3,0.8MG,1,3
761,Fill4,NoFill,1,4
761,Fill5,1.7MG,1,5
761,Fill6,NoFill,1,6
761,Fill7,0.8MG,1,7
761,Fill8,NoFill,1,8
761,Fill9,1.7MG,1,9
762,Fill1,1.2MG,1,1
762,Fill2,0.8MG,1,2
762,Fill3,0.8MG,1,3
762,Fill4,1.7MG,1,4
762,Fill5,0.8MG,1,5
762,Fill6,NoFill,1,6
762,Fill7,NoFill,1,7
762,Fill8,NoFill,1,8
762,Fill9,NoFill,1,9
763,Fill1,1.2MG,1,1
763,Fill2,NoFill,1,2
763,Fill3,3.0MG,1,3
763,Fill4,1.7MG,1,4
763,Fill5,NoFill,1,5
763,Fill6,NoFill,1,6
763,Fill7,NoFill,1,7
763,Fill8,NoFill,1,8
763,Fill9,NoFill,1,9
764,Fill1,0.8MG,1,1
764,Fill2,1.2MG,1,2
764,Fill3,2.4MG,1,3
764,Fill4,0.8MG,1,4
764,Fill5,0.8MG,1,5
764,Fill6,2.4MG,1,6
764,Fill7,NoFill,1,7
764,Fill8,0.8MG,1,8
764,Fill9,0.8MG,1,9
765,Fill1,0.8MG,1,1
765,Fill2,2.4MG,1,2
765,Fill3,NoFill,1,3
765,Fill4,NoFill,1,4
765,Fill5,0.8MG,1,5
765,Fill6,NoFill,1,6
765,Fill7,NoFill,1,7
765,Fill8,2.4MG,1,8
765,Fill9,NoFill,1,9
766,Fill1,1.7MG,1,1
766,Fill2,1.2MG,1,2
766,Fill3,1.7MG,1,3
766,Fill4,NoFill,1,4
766,Fill5,2.4MG,1,5
766,Fill6,1.2MG,1,6
766,Fill7,NoFill,1,7
766,Fill8,1.2MG,1,8
766,Fill9,NoFill,1,9
767,Fill1,0.8MG,1,1
767,Fill2,NoFill,1,2
767,Fill3,1.7MG,1,3
767,Fill4,NoFill,1,4
767,Fill5,1.7MG,1,5
767,Fill6,0.8MG,1,6
767,Fill7,3.0MG,1,7
767,Fill8,NoFill,1,8
767,Fill9,NoFill,1,9
768,Fill1,2.4MG,1,1
768,Fill2,3.0MG,1,2
768,Fill3,0.8MG,1,3
768,Fill4,0.8MG,1,4
768,Fill5,1.2MG,1,5
768,Fill6,NoFill,1,6
768,Fill7,NoFill,1,7
768,Fill8,NoFill,1,8
768,Fill9,2.4MG,1,9
769,Fill1,1.2MG,1,1
769,Fill2,NoFill,1,2
769,Fill3,NoFill,1,3
769,Fill4,NoFill,1,4
769,Fill5,1.2MG,1,5
769,Fill6,NoFill,1,6
769,Fill7,NoFill,1,7
769,Fill8,1.7MG,1,8
769,Fill9,NoFill,1,9
770,Fill1,1.2MG,1,1
770,Fill2,1.7MG,1,2
770,Fill3,1.7MG,1,3
770,Fill4,1.2MG,1,4
770,Fill5,0.8MG,1,5
770,Fill6,NoFill,1,6
770,Fill7,0.8MG,1,7
770,Fill8,NoFill,1,8
770,Fill9,NoFill,1,9
771,Fill1,2.4MG,1,1
771,Fill2,1.2MG,1,2
771,Fill3,2.4MG,1,3
771,Fill4,1.7MG,1,4
771,Fill5,1.7MG,1,5
771,Fill6,1.7MG,1,6
771,Fill7,1.2MG,1,7
771,Fill8,NoFill,1,8
771,Fill9,NoFill,1,9
772,Fill1,2.4MG,1,1
772,Fill2,0.8MG,1,2
772,Fill3,0.8MG,1,3
772,Fill4,3.0MG,1,4
772,Fill5,NoFill,1,5
772,Fill6,NoFill,1,6
772,Fill7,NoFill,1,7
772,Fill8,NoFill,1,8
772,Fill9,NoFill,1,9
773,Fill1,1.2MG,1,1
773,Fill2,0.8MG,1,2
773,Fill3,0.8MG,1,3
773,Fill4,0.8MG,1,4
773,Fill5,0.8MG,1,5
773,Fill6,NoFill,1,6
773,Fill7,1.2MG,1,7
773,Fill8,1.7MG,1,8
773,Fill9,0.8MG,1,9
774,Fill1,1.7MG,1,1
774,Fill2,0.8MG,1,2
774,Fill3,0.8MG,1,3
774,Fill4,0.8MG,1,4
774,Fill5,1.2MG,1,5
774,Fill6,2.4MG,1,6
774,Fill7,NoFill,1,7
774,Fill8,2.4MG,1,8
774,Fill9,1.2MG,1,9
775,Fill1,0.8MG,1,1
775,Fill2,NoFill,1,2
775,Fill3,1.2MG,1,3
775,Fill4,NoFill,1,4
775,Fill5,1.2MG,1,5
775,Fill6,0.8MG,1,6
775,Fill7,NoFill,1,7
775,Fill8,NoFill,1,8
775,Fill9,NoFill,1,9
776,Fill1,3.0MG,1,1
776,Fill2,2.4MG,1,2
776,Fill3,NoFill,1,3
776,Fill4,1.2MG,1,4
776,Fill5,1.2MG,1,5
776,Fill6,2.4MG,1,6
776,Fill7,NoFill,1,7
776,Fill8,2.4MG,1,8
776,Fill9,NoFill,1,9
777,Fill1,0.8MG,1,1
777,Fill2,0.8MG,1,2
777,Fill3,2.4MG,1,3
777,Fill4,0.8MG,1,4
777,Fill5,1.7MG,1,5
777,Fill6,NoFill,1,6
777,Fill7,NoFill,1,7
777,Fill8,NoFill,1,8
777,Fill9,NoFill,1,9
778,Fill1,3.0MG,1,1
778,Fill2,2.4MG,1,2
778,Fill3,1.7MG,1,3
778,Fill4,0.8MG,1,4
778,Fill5,3.0MG,1,5
778,Fill6,NoFill,1,6
778,Fill7,NoFill,1,7
778,Fill8,1.2MG,1,8
778,Fill9,NoFill,1,9
779,Fill1,1.7MG,1,1
779,Fill2,2.4MG,1,2
779,Fill3,NoFill,1,3
779,Fill4,0.8MG,1,4
779,Fill5,0.8MG,1,5
779,Fill6,NoFill,1,6
779,Fill7,NoFill,1,7
779,Fill8,NoFill,1,8
779,Fill9,NoFill,1,9
780,Fill1,1.7MG,1,1
780,Fill2,2.4MG,1,2
780,Fill3,0.8MG,1,3
780,Fill4,1.7MG,1,4
780,Fill5,NoFill,1,5
780,Fill6,NoFill,1,6
780,Fill7,NoFill,1,7
780,Fill8,NoFill,1,8
780,Fill9,NoFill,1,9
781,Fill1,0.8MG,1,1
781,Fill2,NoFill,1,2
781,Fill3,0.8MG,1,3
781,Fill4,2.4MG,1,4
781,Fill5,2.4MG,1,5
781,Fill6,NoFill,1,6
781,Fill7,NoFill,1,7
781,Fill8,0.8MG,1,8
781,Fill9,NoFill,1,9
782,Fill1,0.8MG,1,1
782,Fill2,0.8MG,1,2
782,Fill3,2.4MG,1,3
782,Fill4,1.2MG,1,4
782,Fill5,NoFill,1,5
782,Fill6,NoFill,1,6
782,Fill7,0.8MG,1,7
782,Fill8,NoFill,1,8
782,Fill9,NoFill,1,9
783,Fill1,0.8MG,1,1
783,Fill2,NoFill,1,2
783,Fill3,1.2MG,1,3
783,Fill4,NoFill,1,4
783,Fill5,1.2MG,1,5
783,Fill6,1.7MG,1,6
783,Fill7,0.8MG,1,7
783,Fill8,NoFill,1,8
783,Fill9,NoFill,1,9
784,Fill1,0.8MG,1,1
784,Fill2,NoFill,1,2
784,Fill3,0.8MG,1,3
784,Fill4,NoFill,1,4
784,Fill5,NoFill,1,5
784,Fill6,3.0MG,1,6
784,Fill7,NoFill,1,7
784,Fill8,NoFill,1,8
784,Fill9,1.2MG,1,9
785,Fill1,0.8MG,1,1
785,Fill2,0.8MG,1,2
785,Fill3,1.2MG,1,3
785,Fill4,1.7MG,1,4
785,Fill5,0.8MG,1,5
785,Fill6,NoFill,1,6
785,Fill7,NoFill,1,7
785,Fill8,NoFill,1,8
785,Fill9,NoFill,1,9
786,Fill1,0.8MG,1,1
786,Fill2,1.2MG,1,2
786,Fill3,1.2MG,1,3
786,Fill4,1.2MG,1,4
786,Fill5,0.8MG,1,5
786,Fill6,1.2MG,1,6
786,Fill7,NoFill,1,7
786,Fill8,1.2MG,1,8
786,Fill9,NoFill,1,9
787,Fill1,1.2MG,1,1
787,Fill2,0.8MG,1,2
787,Fill3,2.4MG,1,3
787,Fill4,3.0MG,1,4
787,Fill5,1.7MG,1,5
787,Fill6,NoFill,1,6
787,Fill7,0.8MG,1,7
787,Fill8,NoFill,1,8
787,Fill9,NoFill,1,9
788,Fill1,1.2MG,1,1
788,Fill2,2.4MG,1,2
788,Fill3,1.2MG,1,3
788,Fill4,NoFill,1,4
788,Fill5,NoFill,1,5
788,Fill6,NoFill,1,6
788,Fill7,NoFill,1,7
788,Fill8,1.2MG,1,8
788,Fill9,NoFill,1,9
789,Fill1,0.8MG,1,1
789,Fill2,1.2MG,1,2
789,Fill3,1.2MG,1,3
789,Fill4,NoFill,1,4
789,Fill5,NoFill,1,5
789,Fill6,NoFill,1,6
789,Fill7,0.8MG,1,7
789,Fill8,NoFill,1,8
789,Fill9,NoFill,1,9
790,Fill1,1.7MG,1,1
790,Fill2,0.8MG,1,2
790,Fill3,NoFill,1,3
790,Fill4,0.8MG,1,4
790,Fill5,2.4MG,1,5
790,Fill6,NoFill,1,6
790,Fill7,NoFill,1,7
790,Fill8,2.4MG,1,8
790,Fill9,NoFill,1,9
791,Fill1,1.2MG,1,1
791,Fill2,1.7MG,1,2
791,Fill3,3.0MG,1,3
791,Fill4,NoFill,1,4
791,Fill5,3.0MG,1,5
791,Fill6,NoFill,1,6
791,Fill7,NoFill,1,7
791,Fill8,0.8MG,1,8
791,Fill9,2.4MG,1,9
792,Fill1,1.7MG,1,1
792,Fill2,0.8MG,1,2
792,Fill3,1.7MG,1,3
792,Fill4,NoFill,1,4
792,Fill5,1.2MG,1,5
792,Fill6,NoFill,1,6
792,Fill7,2.4MG,1,7
792,Fill8,1.7MG,1,8
792,Fill9,NoFill,1,9
793,Fill1,0.8MG,1,1
793,Fill2,2.4MG,1,2
793,Fill3,NoFill,1,3
793,Fill4,1.2MG,1,4
793,Fill5,0.8MG,1,5
793,Fill6,NoFill,1,6
793,Fill7,NoFill,1,7
793,Fill8,NoFill,1,8
793,Fill9,0.8MG,1,9
794,Fill1,0.8MG,1,1
794,Fill2,NoFill,1,2
794,Fill3,0.8MG,1,3
794,Fill4,1.2MG,1,4
794,Fill5,NoFill,1,5
794,Fill6,0.8MG,1,6
794,Fill7,NoFill,1,7
794,Fill8,NoFill,1,8
794,Fill9,NoFill,1,9
795,Fill1,1.2MG,1,1
795,Fill2,2.4MG,1,2
795,Fill3,1.2MG,1,3
795,Fill4,3.0MG,1,4
795,Fill5,0.8MG,1,5
795,Fill6,1.2MG,1,6
795,Fill7,NoFill,1,7
795,Fill8,NoFill,1,8
795,Fill9,NoFill,1,9
796,Fill1,1.2MG,1,1
796,Fill2,1.2MG,1,2
796,Fill3,0.8MG,1,3
796,Fill4,0.8MG,1,4
796,Fill5,0.8MG,1,5
796,Fill6,3.0MG,1,6
796,Fill7,NoFill,1,7
796,Fill8,NoFill,1,8
796,Fill9,0.8MG,1,9
797,Fill1,0.8MG,1,1
797,Fill2,1.2MG,1,2
797,Fill3,0.8MG,1,3
797,Fill4,NoFill,1,4
797,Fill5,NoFill,1,5
797,Fill6,1.7MG,1,6
797,Fill7,NoFill,1,7
797,Fill8,NoFill,1,8
797,Fill9,NoFill,1,9
798,Fill1,0.8MG,1,1
798,Fill2,0.8MG,1,2
798,Fill3,3.0MG,1,3
798,Fill4,1.2MG,1,4
798,Fill5,3.0MG,1,5
798,Fill6,2.4MG,1,6
798,Fill7,NoFill,1,7
798,Fill8,NoFill,1,8
798,Fill9,NoFill,1,9
799,Fill1,0.8MG,1,1
799,Fill2,0.8MG,1,2
799,Fill3,NoFill,1,3
799,Fill4,1.2MG,1,4
799,Fill5,NoFill,1,5
799,Fill6,1.2MG,1,6
799,Fill7,NoFill,1,7
799,Fill8,NoFill,1,8
799,Fill9,NoFill,1,9
800,Fill1,0.8MG,1,1
800,Fill2,0.8MG,1,2
800,Fill3,2.4MG,1,3
800,Fill4,NoFill,1,4
800,Fill5,0.8MG,1,5
800,Fill6,0.8MG,1,6
800,Fill7,NoFill,1,7
800,Fill8,NoFill,1,8
800,Fill9,0.8MG,1,9
801,Fill1,0.8MG,1,1
801,Fill2,3.0MG,1,2
801,Fill3,0.8MG,1,3
801,Fill4,0.8MG,1,4
801,Fill5,NoFill,1,5
801,Fill6,1.7MG,1,6
801,Fill7,NoFill,1,7
801,Fill8,NoFill,1,8
801,Fill9,NoFill,1,9
802,Fill1,0.8MG,1,1
802,Fill2,1.2MG,1,2
802,Fill3,3.0MG,1,3
802,Fill4,3.0MG,1,4
802,Fill5,NoFill,1,5
802,Fill6,NoFill,1,6
802,Fill7,NoFill,1,7
802,Fill8,NoFill,1,8
802,Fill9,1.7MG,1,9
803,Fill1,0.8MG,1,1
803,Fill2,1.7MG,1,2
803,Fill3,1.2MG,1,3
803,Fill4,NoFill,1,4
803,Fill5,2.4MG,1,5
803,Fill6,NoFill,1,6
803,Fill7,NoFill,1,7
803,Fill8,NoFill,1,8
803,Fill9,NoFill,1,9
804,Fill1,1.2MG,1,1
804,Fill2,NoFill,1,2
804,Fill3,2.4MG,1,3
804,Fill4,NoFill,1,4
804,Fill5,NoFill,1,5
804,Fill6,1.2MG,1,6
804,Fill7,NoFill,1,7
804,Fill8,NoFill,1,8
804,Fill9,1.7MG,1,9
805,Fill1,2.4MG,1,1
805,Fill2,NoFill,1,2
805,Fill3,0.8MG,1,3
805,Fill4,NoFill,1,4
805,Fill5,NoFill,1,5
805,Fill6,1.2MG,1,6
805,Fill7,NoFill,1,7
805,Fill8,3.0MG,1,8
805,Fill9,NoFill,1,9
806,Fill1,1.2MG,1,1
806,Fill2,1.7MG,1,2
806,Fill3,NoFill,1,3
806,Fill4,NoFill,1,4
806,Fill5,1.2MG,1,5
806,Fill6,NoFill,1,6
806,Fill7,NoFill,1,7
806,Fill8,NoFill,1,8
806,Fill9,NoFill,1,9
807,Fill1,3.0MG,1,1
807,Fill2,0.8MG,1,2
807,Fill3,0.8MG,1,3
807,Fill4,1.2MG,1,4
807,Fill5,NoFill,1,5
807,Fill6,1.2MG,1,6
807,Fill7,NoFill,1,7
807,Fill8,NoFill,1,8
807,Fill9,NoFill,1,9
808,Fill1,3.0MG,1,1
808,Fill2,0.8MG,1,2
808,Fill3,NoFill,1,3
808,Fill4,1.7MG,1,4
808,Fill5,0.8MG,1,5
808,Fill6,NoFill,1,6
808,Fill7,NoFill,1,7
808,Fill8,NoFill,1,8
808,Fill9,NoFill,1,9
809,Fill1,0.8MG,1,1
809,Fill2,1.2MG,1,2
809,Fill3,NoFill,1,3
809,Fill4,2.4MG,1,4
809,Fill5,NoFill,1,5
809,Fill6,0.8MG,1,6
809,Fill7,NoFill,1,7
809,Fill8,1.2MG,1,8
809,Fill9,2.4MG,1,9
810,Fill1,3.0MG,1,1
810,Fill2,0.8MG,1,2
810,Fill3,1.7MG,1,3
810,Fill4,0.8MG,1,4
810,Fill5,NoFill,1,5
810,Fill6,1.7MG,1,6
810,Fill7,NoFill,1,7
810,Fill8,1.7MG,1,8
810,Fill9,3.0MG,1,9
811,Fill1,0.8MG,1,1
811,Fill2,0.8MG,1,2
811,Fill3,1.2MG,1,3
811,Fill4,0.8MG,1,4
811,Fill5,NoFill,1,5
811,Fill6,NoFill,1,6
811,Fill7,NoFill,1,7
811,Fill8,NoFill,1,8
811,Fill9,NoFill,1,9
812,Fill1,1.7MG,1,1
812,Fill2,3.0MG,1,2
812,Fill3,1.2MG,1,3
812,Fill4,0.8MG,1,4
812,Fill5,3.0MG,1,5
812,Fill6,NoFill,1,6
812,Fill7,NoFill,1,7
812,Fill8,NoFill,1,8
812,Fill9,1.7MG,1,9
813,Fill1,0.8MG,1,1
813,Fill2,1.7MG,1,2
813,Fill3,3.0MG,1,3
813,Fill4,3.0MG,1,4
813,Fill5,0.8MG,1,5
813,Fill6,NoFill,1,6
813,Fill7,NoFill,1,7
813,Fill8,0.8MG,1,8
813,Fill9,1.2MG,1,9
814,Fill1,0.8MG,1,1
814,Fill2,NoFill,1,2
814,Fill3,0.8MG,1,3
814,Fill4,0.8MG,1,4
814,Fill5,1.2MG,1,5
814,Fill6,NoFill,1,6
814,Fill7,NoFill,1,7
814,Fill8,2.4MG,1,8
814,Fill9,NoFill,1,9
815,Fill1,0.8MG,1,1
815,Fill2,0.8MG,1,2
815,Fill3,NoFill,1,3
815,Fill4,NoFill,1,4
815,Fill5,NoFill,1,5
815,Fill6,1.2MG,1,6
815,Fill7,0.8MG,1,7
815,Fill8,0.8MG,1,8
815,Fill9,NoFill,1,9
816,Fill1,NoFill,1,1
816,Fill2,1.7MG,1,2
816,Fill3,1.7MG,1,3
816,Fill4,2.4MG,1,4
816,Fill5,NoFill,1,5
816,Fill6,1.7MG,1,6
816,Fill7,0.8MG,1,7
816,Fill8,1.2MG,1,8
816,Fill9,NoFill,1,9
817,Fill1,0.8MG,1,1
817,Fill2,1.7MG,1,2
817,Fill3,NoFill,1,3
817,Fill4,3.0MG,1,4
817,Fill5,NoFill,1,5
817,Fill6,NoFill,1,6
817,Fill7,NoFill,1,7
817,Fill8,1.2MG,1,8
817,Fill9,NoFill,1,9
818,Fill1,2.4MG,1,1
818,Fill2,3.0MG,1,2
818,Fill3,3.0MG,1,3
818,Fill4,1.2MG,1,4
818,Fill5,NoFill,1,5
818,Fill6,0.8MG,1,6
818,Fill7,NoFill,1,7
818,Fill8,NoFill,1,8
818,Fill9,0.8MG,1,9
819,Fill1,0.8MG,1,1
819,Fill2,0.8MG,1,2
819,Fill3,1.2MG,1,3
819,Fill4,1.2MG,1,4
819,Fill5,0.8MG,1,5
819,Fill6,NoFill,1,6
819,Fill7,NoFill,1,7
819,Fill8,1.2MG,1,8
819,Fill9,NoFill,1,9
820,Fill1,1.2MG,1,1
820,Fill2,0.8MG,1,2
820,Fill3,1.2MG,1,3
820,Fill4,0.8MG,1,4
820,Fill5,0.8MG,1,5
820,Fill6,NoFill,1,6
820,Fill7,1.7MG,1,7
820,Fill8,NoFill,1,8
820,Fill9,NoFill,1,9
821,Fill1,0.8MG,1,1
821,Fill2,1.7MG,1,2
821,Fill3,NoFill,1,3
821,Fill4,1.7MG,1,4
821,Fill5,3.0MG,1,5
821,Fill6,NoFill,1,6
821,Fill7,NoFill,1,7
821,Fill8,NoFill,1,8
821,Fill9,NoFill,1,9
822,Fill1,0.8MG,1,1
822,Fill2,1.7MG,1,2
822,Fill3,1.2MG,1,3
822,Fill4,1.2MG,1,4
822,Fill5,0.8MG,1,5
822,Fill6,3.0MG,1,6
822,Fill7,NoFill,1,7
822,Fill8,NoFill,1,8
822,Fill9,NoFill,1,9
823,Fill1,1.2MG,1,1
823,Fill2,0.8MG,1,2
823,Fill3,3.0MG,1,3
823,Fill4,3.0MG,1,4
823,Fill5,0.8MG,1,5
823,Fill6,2.4MG,1,6
823,Fill7,0.8MG,1,7
823,Fill8,NoFill,1,8
823,Fill9,NoFill,1,9
824,Fill1,1.7MG,1,1
824,Fill2,1.2MG,1,2
824,Fill3,0.8MG,1,3
824,Fill4,1.2MG,1,4
824,Fill5,NoFill,1,5
824,Fill6,NoFill,1,6
824,Fill7,NoFill,1,7
824,Fill8,NoFill,1,8
824,Fill9,NoFill,1,9
825,Fill1,1.2MG,1,1
825,Fill2,2.4MG,1,2
825,Fill3,1.2MG,1,3
825,Fill4,1.2MG,1,4
825,Fill5,0.8MG,1,5
825,Fill6,NoFill,1,6
825,Fill7,0.8MG,1,7
825,Fill8,NoFill,1,8
825,Fill9,NoFill,1,9
826,Fill1,1.7MG,1,1
826,Fill2,NoFill,1,2
826,Fill3,1.2MG,1,3
826,Fill4,0.8MG,1,4
826,Fill5,1.7MG,1,5
826,Fill6,NoFill,1,6
826,Fill7,0.8MG,1,7
826,Fill8,1.2MG,1,8
826,Fill9,2.4MG,1,9
827,Fill1,0.8MG,1,1
827,Fill2,3.0MG,1,2
827,Fill3,1.2MG,1,3
827,Fill4,0.8MG,1,4
827,Fill5,0.8MG,1,5
827,Fill6,3.0MG,1,6
827,Fill7,0.8MG,1,7
827,Fill8,NoFill,1,8
827,Fill9,1.2MG,1,9
828,Fill1,0.8MG,1,1
828,Fill2,0.8MG,1,2
828,Fill3,NoFill,1,3
828,Fill4,3.0MG,1,4
828,Fill5,0.8MG,1,5
828,Fill6,NoFill,1,6
828,Fill7,NoFill,1,7
828,Fill8,NoFill,1,8
828,Fill9,1.2MG,1,9
829,Fill1,1.7MG,1,1
829,Fill2,NoFill,1,2
829,Fill3,0.8MG,1,3
829,Fill4,NoFill,1,4
829,Fill5,1.7MG,1,5
829,Fill6,0.8MG,1,6
829,Fill7,1.2MG,1,7
829,Fill8,NoFill,1,8
829,Fill9,0.8MG,1,9
830,Fill1,NoFill,1,1
830,Fill2,0.8MG,1,2
830,Fill3,1.7MG,1,3
830,Fill4,NoFill,1,4
830,Fill5,NoFill,1,5
830,Fill6,0.8MG,1,6
830,Fill7,1.7MG,1,7
830,Fill8,1.2MG,1,8
830,Fill9,NoFill,1,9
831,Fill1,1.7MG,1,1
831,Fill2,0.8MG,1,2
831,Fill3,0.8MG,1,3
831,Fill4,1.7MG,1,4
831,Fill5,1.2MG,1,5
831,Fill6,1.7MG,1,6
831,Fill7,NoFill,1,7
831,Fill8,1.2MG,1,8
831,Fill9,NoFill,1,9
832,Fill1,1.7MG,1,1
832,Fill2,2.4MG,1,2
832,Fill3,1.2MG,1,3
832,Fill4,1.2MG,1,4
832,Fill5,2.4MG,1,5
832,Fill6,2.4MG,1,6
832,Fill7,NoFill,1,7
832,Fill8,2.4MG,1,8
832,Fill9,1.2MG,1,9
833,Fill1,1.2MG,1,1
833,Fill2,1.7MG,1,2
833,Fill3,NoFill,1,3
833,Fill4,NoFill,1,4
833,Fill5,2.4MG,1,5
833,Fill6,NoFill,1,6
833,Fill7,NoFill,1,7
833,Fill8,NoFill,1,8
833,Fill9,NoFill,1,9
834,Fill1,1.7MG,1,1
834,Fill2,1.2MG,1,2
834,Fill3,3.0MG,1,3
834,Fill4,1.7MG,1,4
834,Fill5,NoFill,1,5
834,Fill6,1.2MG,1,6
834,Fill7,NoFill,1,7
834,Fill8,NoFill,1,8
834,Fill9,NoFill,1,9
835,Fill1,1.2MG,1,1
835,Fill2,1.7MG,1,2
835,Fill3,0.8MG,1,3
835,Fill4,NoFill,1,4
835,Fill5,3.0MG,1,5
835,Fill6,NoFill,1,6
835,Fill7,NoFill,1,7
835,Fill8,NoFill,1,8
835,Fill9,0.8MG,1,9
836,Fill1,3.0MG,1,1
836,Fill2,2.4MG,1,2
836,Fill3,2.4MG,1,3
836,Fill4,NoFill,1,4
836,Fill5,NoFill,1,5
836,Fill6,0.8MG,1,6
836,Fill7,NoFill,1,7
836,Fill8,NoFill,1,8
836,Fill9,NoFill,1,9
837,Fill1,1.2MG,1,1
837,Fill2,1.7MG,1,2
837,Fill3,1.7MG,1,3
837,Fill4,1.7MG,1,4
837,Fill5,2.4MG,1,5
837,Fill6,3.0MG,1,6
837,Fill7,NoFill,1,7
837,Fill8,0.8MG,1,8
837,Fill9,NoFill,1,9
838,Fill1,0.8MG,1,1
838,Fill2,2.4MG,1,2
838,Fill3,NoFill,1,3
838,Fill4,NoFill,1,4
838,Fill5,NoFill,1,5
838,Fill6,NoFill,1,6
838,Fill7,0.8MG,1,7
838,Fill8,NoFill,1,8
838,Fill9,3.0MG,1,9
839,Fill1,0.8MG,1,1
839,Fill2,1.2MG,1,2
839,Fill3,NoFill,1,3
839,Fill4,NoFill,1,4
839,Fill5,1.2MG,1,5
839,Fill6,NoFill,1,6
839,Fill7,NoFill,1,7
839,Fill8,NoFill,1,8
839,Fill9,NoFill,1,9
840,Fill1,0.8MG,1,1
840,Fill2,1.2MG,1,2
840,Fill3,1.2MG,1,3
840,Fill4,0.8MG,1,4
840,Fill5,NoFill,1,5
840,Fill6,NoFill,1,6
840,Fill7,1.7MG,1,7
840,Fill8,NoFill,1,8
840,Fill9,NoFill,1,9
841,Fill1,1.2MG,1,1
841,Fill2,NoFill,1,2
841,Fill3,1.7MG,1,3
