alluvium,stage,stratum,y,x
418,Fill4,NoFill,1,4
418,Fill5,0.8MG,1,5
418,Fill6,NoFill,1,6
419,Fill1,NoFill,1,1
419,Fill2,2.4MG,1,2
419,Fill3,0.8MG,1,3
419,Fill4,NoFill,1,4
419,Fill5,1.2MG,1,5
419,Fill6,1.2MG,1,6
420,Fill1,0.8MG,1,1
420,Fill2,NoFill,1,2
420,Fill3,0.8MG,1,3
420,Fill4,0.8MG,1,4
420,Fill5,0.8MG,1,5
420,Fill6,0.8MG,1,6
421,Fill1,1.2MG,1,1
421,Fill2,3.0MG,1,2
421,Fill3,1.2MG,1,3
421,Fill4,1.7MG,1,4
421,Fill5,NoFill,1,5
421,Fill6,1.2MG,1,6
422,Fill1,0.8MG,1,1
422,Fill2,0.8MG,1,2
422,Fill3,NoFill,1,3
422,Fill4,1.2MG,1,4
422,Fill5,0.8MG,1,5
422,Fill6,NoFill,1,6
423,Fill1,1.2MG,1,1
423,Fill2,0.8MG,1,2
423,Fill3,0.8MG,1,3
423,Fill4,2.4MG,1,4
423,Fill5,NoFill,1,5
423,Fill6,0.8MG,1,6
424,Fill1,0.8MG,1,1
424,Fill2,1.2MG,1,2
424,Fill3,1.2MG,1,3
424,Fill4,1.2MG,1,4
424,Fill5,NoFill,1,5
424,Fill6,1.7MG,1,6
425,Fill1,0.8MG,1,1
425,Fill2,3.0MG,1,2
425,Fill3,0.8MG,1,3
425,Fill4,1.2MG,1,4
425,Fill5,NoFill,1,5
425,Fill6,2.4MG,1,6
426,Fill1,1.2MG,1,1
426,Fill2,2.4MG,1,2
426,Fill3,1.2MG,1,3
426,Fill4,NoFill,1,4
426,Fill5,0.8MG,1,5
426,Fill6,0.8MG,1,6
427,Fill1,1.2MG,1,1
427,Fill2,0.8MG,1,2
427,Fill3,0.8MG,1,3
427,Fill4,1.2MG,1,4
427,Fill5,NoFill,1,5
427,Fill6,1.2MG,1,6
428,Fill1,0.8MG,1,1
428,Fill2,0.8MG,1,2
428,Fill3,1.7MG,1,3
428,Fill4,1.7MG,1,4
428,Fill5,NoFill,1,5
428,Fill6,NoFill,1,6
429,Fill1,1.7MG,1,1
429,Fill2,2.4MG,1,2
429,Fill3,0.8MG,1,3
429,Fill4,NoFill,1,4
429,Fill5,0.8MG,1,5
429,Fill6,1.2MG,1,6
430,Fill1,1.7MG,1,1
430,Fill2,3.0MG,1,2
430,Fill3,0.8MG,1,3
430,Fill4,NoFill,1,4
430,Fill5,1.7MG,1,5
430,Fill6,NoFill,1,6
431,Fill1,0.8MG,1,1
431,Fill2,1.2MG,1,2
431,Fill3,0.8MG,1,3
431,Fill4,NoFill,1,4
431,Fill5,NoFill,1,5
431,Fill6,NoFill,1,6
432,Fill1,0.8MG,1,1
432,Fill2,0.8MG,1,2
432,Fill3,2.4MG,1,3
432,Fill4,1.7MG,1,4
432,Fill5,0.8MG,1,5
432,Fill6,1.7MG,1,6
433,Fill1,2.4MG,1,1
433,Fill2,1.2MG,1,2
433,Fill3,NoFill,1,3
433,Fill4,3.0MG,1,4
433,Fill5,NoFill,1,5
433,Fill6,NoFill,1,6
434,Fill1,1.7MG,1,1
434,Fill2,1.2MG,1,2
434,Fill3,1.2MG,1,3
434,Fill4,NoFill,1,4
434,Fill5,NoFill,1,5
434,Fill6,NoFill,1,6
435,Fill1,0.8MG,1,1
435,Fill2,1.2MG,1,2
435,Fill3,1.2MG,1,3
435,Fill4,1.2MG,1,4
435,Fill5,2.4MG,1,5
435,Fill6,1.7MG,1,6
436,Fill1,1.7MG,1,1
436,Fill2,1.7MG,1,2
436,Fill3,NoFill,1,3
436,Fill4,1.2MG,1,4
436,Fill5,3.0MG,1,5
436,Fill6,NoFill,1,6
437,Fill1,0.8MG,1,1
437,Fill2,2.4MG,1,2
437,Fill3,NoFill,1,3
437,Fill4,0.8MG,1,4
437,Fill5,NoFill,1,5
437,Fill6,0.8MG,1,6
438,Fill1,0.8MG,1,1
438,Fill2,0.8MG,1,2
438,Fill3,NoFill,1,3
438,Fill4,1.7MG,1,4
438,Fill5,NoFill,1,5
438,Fill6,NoFill,1,6
439,Fill1,3.0MG,1,1
439,Fill2,3.0MG,1,2
439,Fill3,1.7MG,1,3
439,Fill4,0.8MG,1,4
439,Fill5,0.8MG,1,5
439,Fill6,NoFill,1,6
440,Fill1,0.8MG,1,1
440,Fill2,2.4MG,1,2
440,Fill3,0.8MG,1,3
440,Fill4,NoFill,1,4
440,Fill5,1.7MG,1,5
440,Fill6,1.2MG,1,6
441,Fill1,0.8MG,1,1
441,Fill2,2.4MG,1,2
441,Fill3,0.8MG,1,3
441,Fill4,1.7MG,1,4
441,Fill5,0.8MG,1,5
441,Fill6,NoFill,1,6
442,Fill1,2.4MG,1,1
442,Fill2,1.2MG,1,2
442,Fill3,0.8MG,1,3
442,Fill4,NoFill,1,4
442,Fill5,NoFill,1,5
442,Fill6,NoFill,1,6
443,Fill1,1.2MG,1,1
443,Fill2,1.7MG,1,2
443,Fill3,1.7MG,1,3
443,Fill4,0.8MG,1,4
443,Fill5,1.2MG,1,5
443,Fill6,NoFill,1,6
444,Fill1,0.8MG,1,1
444,Fill2,0.8MG,1,2
444,Fill3,0.8MG,1,3
444,Fill4,NoFill,1,4
444,Fill5,1.7MG,1,5
444,Fill6,NoFill,1,6
445,Fill1,NoFill,1,1
445,Fill2,2.4MG,1,2
445,Fill3,3.0MG,1,3
445,Fill4,NoFill,1,4
445,Fill5,2.4MG,1,5
445,Fill6,1.2MG,1,6
446,Fill1,2.4MG,1,1
446,Fill2,1.7MG,1,2
446,Fill3,NoFill,1,3
446,Fill4,1.2MG,1,4
446,Fill5,2.4MG,1,5
446,Fill6,0.8MG,1,6
447,Fill1,1.2MG,1,1
447,Fill2,0.8MG,1,2
447,Fill3,NoFill,1,3
447,Fill4,1.7MG,1,4
447,Fill5,NoFill,1,5
447,Fill6,NoFill,1,6
448,Fill1,0.8MG,1,1
448,Fill2,0.8MG,1,2
448,Fill3,0.8MG,1,3
448,Fill4,1.2MG,1,4
448,Fill5,1.2MG,1,5
448,Fill6,0.8MG,1,6
449,Fill1,0.8MG,1,1
449,Fill2,1.7MG,1,2
449,Fill3,1.2MG,1,3
449,Fill4,3.0MG,1,4
449,Fill5,NoFill,1,5
449,Fill6,1.2MG,1,6
450,Fill1,3.0MG,1,1
450,Fill2,NoFill,1,2
450,Fill3,3.0MG,1,3
450,Fill4,1.2MG,1,4
450,Fill5,1.2MG,1,5
450,Fill6,NoFill,1,6
451,Fill1,1.2MG,1,1
451,Fill2,0.8MG,1,2
451,Fill3,1.2MG,1,3
451,Fill4,3.0MG,1,4
451,Fill5,0.8MG,1,5
451,Fill6,0.8MG,1,6
452,Fill1,3.0MG,1,1
452,Fill2,NoFill,1,2
452,Fill3,NoFill,1,3
452,Fill4,0.8MG,1,4
452,Fill5,0.8MG,1,5
452,Fill6,NoFill,1,6
453,Fill1,0.8MG,1,1
453,Fill2,2.4MG,1,2
453,Fill3,2.4MG,1,3
453,Fill4,0.8MG,1,4
453,Fill5,3.0MG,1,5
453,Fill6,NoFill,1,6
454,Fill1,0.8MG,1,1
454,Fill2,NoFill,1,2
454,Fill3,1.2MG,1,3
454,Fill4,NoFill,1,4
454,Fill5,NoFill,1,5
454,Fill6,NoFill,1,6
455,Fill1,3.0MG,1,1
455,Fill2,0.8MG,1,2
455,Fill3,1.7MG,1,3
455,Fill4,1.2MG,1,4
455,Fill5,NoFill,1,5
455,Fill6,0.8MG,1,6
456,Fill1,1.2MG,1,1
456,Fill2,1.7MG,1,2
456,Fill3,NoFill,1,3
456,Fill4,2.4MG,1,4
456,Fill5,NoFill,1,5
456,Fill6,NoFill,1,6
457,Fill1,1.2MG,1,1
457,Fill2,0.8MG,1,2
457,Fill3,NoFill,1,3
457,Fill4,1.2MG,1,4
457,Fill5,0.8MG,1,5
457,Fill6,NoFill,1,6
458,Fill1,1.2MG,1,1
458,Fill2,0.8MG,1,2
458,Fill3,NoFill,1,3
458,Fill4,1.2MG,1,4
458,Fill5,NoFill,1,5
458,Fill6,NoFill,1,6
459,Fill1,1.7MG,1,1
459,Fill2,NoFill,1,2
459,Fill3,0.8MG,1,3
459,Fill4,3.0MG,1,4
459,Fill5,1.2MG,1,5
459,Fill6,NoFill,1,6
460,Fill1,0.8MG,1,1
460,Fill2,NoFill,1,2
460,Fill3,1.7MG,1,3
460,Fill4,NoFill,1,4
460,Fill5,NoFill,1,5
460,Fill6,NoFill,1,6
461,Fill1,1.2MG,1,1
461,Fill2,0.8MG,1,2
461,Fill3,3.0MG,1,3
461,Fill4,NoFill,1,4
461,Fill5,NoFill,1,5
461,Fill6,NoFill,1,6
462,Fill1,2.4MG,1,1
462,Fill2,1.2MG,1,2
462,Fill3,NoFill,1,3
462,Fill4,NoFill,1,4
462,Fill5,NoFill,1,5
462,Fill6,NoFill,1,6
463,Fill1,1.2MG,1,1
463,Fill2,1.2MG,1,2
463,Fill3,0.8MG,1,3
463,Fill4,1.2MG,1,4
463,Fill5,0.8MG,1,5
463,Fill6,NoFill,1,6
464,Fill1,1.7MG,1,1
464,Fill2,1.2MG,1,2
464,Fill3,NoFill,1,3
464,Fill4,NoFill,1,4
464,Fill5,1.7MG,1,5
464,Fill6,NoFill,1,6
465,Fill1,1.2MG,1,1
465,Fill2,2.4MG,1,2
465,Fill3,NoFill,1,3
465,Fill4,1.7MG,1,4
465,Fill5,NoFill,1,5
465,Fill6,NoFill,1,6
466,Fill1,0.8MG,1,1
466,Fill2,1.2MG,1,2
466,Fill3,NoFill,1,3
466,Fill4,0.8MG,1,4
466,Fill5,0.8MG,1,5
466,Fill6,NoFill,1,6
467,Fill1,1.2MG,1,1
467,Fill2,1.7MG,1,2
467,Fill3,0.8MG,1,3
467,Fill4,0.8MG,1,4
467,Fill5,0.8MG,1,5
467,Fill6,NoFill,1,6
468,Fill1,0.8MG,1,1
468,Fill2,0.8MG,1,2
468,Fill3,1.2MG,1,3
468,Fill4,2.4MG,1,4
468,Fill5,1.7MG,1,5
468,Fill6,2.4MG,1,6
469,Fill1,2.4MG,1,1
469,Fill2,NoFill,1,2
469,Fill3,0.8MG,1,3
469,Fill4,NoFill,1,4
469,Fill5,NoFill,1,5
469,Fill6,3.0MG,1,6
470,Fill1,1.7MG,1,1
470,Fill2,3.0MG,1,2
470,Fill3,1.7MG,1,3
470,Fill4,1.7MG,1,4
470,Fill5,0.8MG,1,5
470,Fill6,NoFill,1,6
471,Fill1,0.8MG,1,1
471,Fill2,3.0MG,1,2
471,Fill3,0.8MG,1,3
471,Fill4,NoFill,1,4
471,Fill5,0.8MG,1,5
471,Fill6,3.0MG,1,6
472,Fill1,3.0MG,1,1
472,Fill2,NoFill,1,2
472,Fill3,1.2MG,1,3
472,Fill4,2.4MG,1,4
472,Fill5,NoFill,1,5
472,Fill6,NoFill,1,6
473,Fill1,3.0MG,1,1
473,Fill2,0.8MG,1,2
473,Fill3,NoFill,1,3
473,Fill4,0.8MG,1,4
473,Fill5,NoFill,1,5
473,Fill6,0.8MG,1,6
474,Fill1,0.8MG,1,1
474,Fill2,0.8MG,1,2
474,Fill3,2.4MG,1,3
474,Fill4,NoFill,1,4
474,Fill5,NoFill,1,5
474,Fill6,NoFill,1,6
475,Fill1,1.2MG,1,1
475,Fill2,2.4MG,1,2
475,Fill3,1.2MG,1,3
475,Fill4,1.7MG,1,4
475,Fill5,1.2MG,1,5
475,Fill6,NoFill,1,6
476,Fill1,0.8MG,1,1
476,Fill2,1.2MG,1,2
476,Fill3,1.2MG,1,3
476,Fill4,1.2MG,1,4
476,Fill5,NoFill,1,5
476,Fill6,NoFill,1,6
477,Fill1,2.4MG,1,1
477,Fill2,0.8MG,1,2
477,Fill3,3.0MG,1,3
477,Fill4,0.8MG,1,4
477,Fill5,NoFill,1,5
477,Fill6,NoFill,1,6
478,Fill1,1.2MG,1,1
478,Fill2,1.7MG,1,2
478,Fill3,2.4MG,1,3
478,Fill4,NoFill,1,4
478,Fill5,0.8MG,1,5
478,Fill6,NoFill,1,6
479,Fill1,3.0MG,1,1
479,Fill2,0.8MG,1,2
479,Fill3,0.8MG,1,3
479,Fill4,1.7MG,1,4
479,Fill5,NoFill,1,5
479,Fill6,2.4MG,1,6
480,Fill1,2.4MG,1,1
480,Fill2,1.2MG,1,2
480,Fill3,0.8MG,1,3
480,Fill4,0.8MG,1,4
480,Fill5,0.8MG,1,5
480,Fill6,NoFill,1,6
481,Fill1,0.8MG,1,1
481,Fill2,0.8MG,1,2
481,Fill3,2.4MG,1,3
481,Fill4,0.8MG,1,4
481,Fill5,NoFill,1,5
481,Fill6,0.8MG,1,6
482,Fill1,1.7MG,1,1
482,Fill2,2.4MG,1,2
482,Fill3,2.4MG,1,3
482,Fill4,NoFill,1,4
482,Fill5,3.0MG,1,5
482,Fill6,NoFill,1,6
483,Fill1,1.2MG,1,1
483,Fill2,3.0MG,1,2
483,Fill3,NoFill,1,3
483,Fill4,0.8MG,1,4
483,Fill5,1.2MG,1,5
483,Fill6,0.8MG,1,6
484,Fill1,1.2MG,1,1
484,Fill2,1.2MG,1,2
484,Fill3,0.8MG,1,3
484,Fill4,1.2MG,1,4
484,Fill5,NoFill,1,5
484,Fill6,NoFill,1,6
485,Fill1,3.0MG,1,1
485,Fill2,0.8MG,1,2
485,Fill3,0.8MG,1,3
485,Fill4,3.0MG,1,4
485,Fill5,NoFill,1,5
485,Fill6,NoFill,1,6
486,Fill1,1.7MG,1,1
486,Fill2,0.8MG,1,2
486,Fill3,1.7MG,1,3
486,Fill4,0.8MG,1,4
486,Fill5,NoFill,1,5
486,Fill6,0.8MG,1,6
487,Fill1,2.4MG,1,1
487,Fill2,0.8MG,1,2
487,Fill3,1.7MG,1,3
487,Fill4,3.0MG,1,4
487,Fill5,0.8MG,1,5
487,Fill6,NoFill,1,6
488,Fill1,1.2MG,1,1
488,Fill2,0.8MG,1,2
488,Fill3,NoFill,1,3
488,Fill4,1.2MG,1,4
488,Fill5,NoFill,1,5
488,Fill6,2.4MG,1,6
489,Fill1,0.8MG,1,1
489,Fill2,0.8MG,1,2
489,Fill3,0.8MG,1,3
489,Fill4,NoFill,1,4
489,Fill5,NoFill,1,5
489,Fill6,NoFill,1,6
490,Fill1,1.2MG,1,1
490,Fill2,0.8MG,1,2
490,Fill3,0.8MG,1,3
490,Fill4,NoFill,1,4
490,Fill5,0.8MG,1,5
490,Fill6,0.8MG,1,6
491,Fill1,0.8MG,1,1
491,Fill2,1.2MG,1,2
491,Fill3,NoFill,1,3
491,Fill4,NoFill,1,4
491,Fill5,1.2MG,1,5
491,Fill6,0.8MG,1,6
492,Fill1,0.8MG,1,1
492,Fill2,1.7MG,1,2
492,Fill3,NoFill,1,3
492,Fill4,1.7MG,1,4
492,Fill5,0.8MG,1,5
492,Fill6,NoFill,1,6
493,Fill1,2.4MG,1,1
493,Fill2,1.7MG,1,2
493,Fill3,1.2MG,1,3
493,Fill4,1.7MG,1,4
493,Fill5,3.0MG,1,5
493,Fill6,0.8MG,1,6
494,Fill1,0.8MG,1,1
494,Fill2,1.2MG,1,2
494,Fill3,NoFill,1,3
494,Fill4,NoFill,1,4
494,Fill5,1.2MG,1,5
494,Fill6,NoFill,1,6
495,Fill1,3.0MG,1,1
495,Fill2,1.7MG,1,2
495,Fill3,1.7MG,1,3
495,Fill4,NoFill,1,4
495,Fill5,1.2MG,1,5
495,Fill6,NoFill,1,6
496,Fill1,2.4MG,1,1
496,Fill2,1.2MG,1,2
496,Fill3,0.8MG,1,3
496,Fill4,NoFill,1,4
496,Fill5,NoFill,1,5
496,Fill6,2.4MG,1,6
497,Fill1,2.4MG,1,1
497,Fill2,1.7MG,1,2
497,Fill3,0.8MG,1,3
497,Fill4,0.8MG,1,4
497,Fill5,NoFill,1,5
497,Fill6,0.8MG,1,6
498,Fill1,0.8MG,1,1
498,Fill2,0.8MG,1,2
498,Fill3,0.8MG,1,3
498,Fill4,NoFill,1,4
498,Fill5,NoFill,1,5
498,Fill6,NoFill,1,6
499,Fill1,3.0MG,1,1
499,Fill2,1.2MG,1,2
499,Fill3,1.2MG,1,3
499,Fill4,NoFill,1,4
499,Fill5,NoFill,1,5
499,Fill6,1.7MG,1,6
500,Fill1,1.2MG,1,1
500,Fill2,0.8MG,1,2
500,Fill3,0.8MG,1,3
500,Fill4,1.2MG,1,4
500,Fill5,0.8MG,1,5
500,Fill6,1.2MG,1,6
501,Fill1,1.2MG,1,1
501,Fill2,0.8MG,1,2
501,Fill3,NoFill,1,3
501,Fill4,0.8MG,1,4
501,Fill5,0.8MG,1,5
501,Fill6,1.7MG,1,6
502,Fill1,1.2MG,1,1
502,Fill2,1.7MG,1,2
502,Fill3,1.2MG,1,3
502,Fill4,NoFill,1,4
502,Fill5,NoFill,1,5
502,Fill6,3.0MG,1,6
503,Fill1,1.7MG,1,1
503,Fill2,1.2MG,1,2
503,Fill3,NoFill,1,3
503,Fill4,NoFill,1,4
503,Fill5,1.7MG,1,5
503,Fill6,NoFill,1,6
504,Fill1,1.7MG,1,1
504,Fill2,0.8MG,1,2
504,Fill3,NoFill,1,3
504,Fill4,NoFill,1,4
504,Fill5,0.8MG,1,5
504,Fill6,0.8MG,1,6
505,Fill1,0.8MG,1,1
505,Fill2,2.4MG,1,2
505,Fill3,2.4MG,1,3
505,Fill4,3.0MG,1,4
505,Fill5,NoFill,1,5
505,Fill6,1.7MG,1,6
506,Fill1,1.2MG,1,1
506,Fill2,0.8MG,1,2
506,Fill3,0.8MG,1,3
506,Fill4,NoFill,1,4
506,Fill5,NoFill,1,5
506,Fill6,0.8MG,1,6
507,Fill1,0.8MG,1,1
507,Fill2,1.2MG,1,2
507,Fill3,0.8MG,1,3
507,Fill4,NoFill,1,4
507,Fill5,1.2MG,1,5
507,Fill6,NoFill,1,6
508,Fill1,0.8MG,1,1
508,Fill2,0.8MG,1,2
508,Fill3,NoFill,1,3
508,Fill4,0.8MG,1,4
508,Fill5,NoFill,1,5
508,Fill6,NoFill,1,6
509,Fill1,NoFill,1,1
509,Fill2,1.7MG,1,2
509,Fill3,NoFill,1,3
509,Fill4,NoFill,1,4
509,Fill5,0.8MG,1,5
509,Fill6,3.0MG,1,6
510,Fill1,0.8MG,1,1
510,Fill2,0.8MG,1,2
510,Fill3,0.8MG,1,3
510,Fill4,NoFill,1,4
510,Fill5,1.7MG,1,5
510,Fill6,0.8MG,1,6
511,Fill1,1.2MG,1,1
511,Fill2,1.2MG,1,2
511,Fill3,1.2MG,1,3
511,Fill4,NoFill,1,4
511,Fill5,NoFill,1,5
511,Fill6,NoFill,1,6
512,Fill1,0.8MG,1,1
512,Fill2,0.8MG,1,2
512,Fill3,NoFill,1,3
512,Fill4,1.2MG,1,4
512,Fill5,NoFill,1,5
512,Fill6,NoFill,1,6
513,Fill1,0.8MG,1,1
513,Fill2,1.2MG,1,2
513,Fill3,1.7MG,1,3
513,Fill4,1.2MG,1,4
513,Fill5,0.8MG,1,5
513,Fill6,NoFill,1,6
514,Fill1,0.8MG,1,1
514,Fill2,0.8MG,1,2
514,Fill3,1.2MG,1,3
514,Fill4,3.0MG,1,4
514,Fill5,1.7MG,1,5
514,Fill6,0.8MG,1,6
515,Fill1,1.7MG,1,1
515,Fill2,1.7MG,1,2
515,Fill3,1.7MG,1,3
515,Fill4,0.8MG,1,4
515,Fill5,NoFill,1,5
515,Fill6,NoFill,1,6
516,Fill1,0.8MG,1,1
516,Fill2,NoFill,1,2
516,Fill3,0.8MG,1,3
516,Fill4,0.8MG,1,4
516,Fill5,NoFill,1,5
516,Fill6,NoFill,1,6
517,Fill1,0.8MG,1,1
517,Fill2,2.4MG,1,2
517,Fill3,3.0MG,1,3
517,Fill4,NoFill,1,4
517,Fill5,1.7MG,1,5
517,Fill6,1.2MG,1,6
518,Fill1,1.2MG,1,1
518,Fill2,0.8MG,1,2
518,Fill3,NoFill,1,3
518,Fill4,NoFill,1,4
518,Fill5,3.0MG,1,5
518,Fill6,NoFill,1,6
519,Fill1,1.2MG,1,1
519,Fill2,1.2MG,1,2
519,Fill3,1.2MG,1,3
519,Fill4,NoFill,1,4
519,Fill5,NoFill,1,5
519,Fill6,NoFill,1,6
520,Fill1,3.0MG,1,1
520,Fill2,NoFill,1,2
520,Fill3,1.2MG,1,3
520,Fill4,1.2MG,1,4
520,Fill5,1.2MG,1,5
520,Fill6,NoFill,1,6
521,Fill1,0.8MG,1,1
521,Fill2,1.7MG,1,2
521,Fill3,3.0MG,1,3
521,Fill4,1.2MG,1,4
521,Fill5,0.8MG,1,5
521,Fill6,2.4MG,1,6
522,Fill1,1.7MG,1,1
522,Fill2,0.8MG,1,2
522,Fill3,1.7MG,1,3
522,Fill4,2.4MG,1,4
522,Fill5,0.8MG,1,5
522,Fill6,NoFill,1,6
523,Fill1,1.7MG,1,1
523,Fill2,0.8MG,1,2
523,Fill3,0.8MG,1,3
523,Fill4,NoFill,1,4
523,Fill5,NoFill,1,5
523,Fill6,NoFill,1,6
524,Fill1,0.8MG,1,1
524,Fill2,0.8MG,1,2
524,Fill3,1.7MG,1,3
524,Fill4,0.8MG,1,4
524,Fill5,1.2MG,1,5
524,Fill6,NoFill,1,6
525,Fill1,0.8MG,1,1
525,Fill2,NoFill,1,2
525,Fill3,NoFill,1,3
525,Fill4,3.0MG,1,4
525,Fill5,NoFill,1,5
525,Fill6,0.8MG,1,6
526,Fill1,0.8MG,1,1
526,Fill2,0.8MG,1,2
526,Fill3,3.0MG,1,3
526,Fill4,0.8MG,1,4
526,Fill5,NoFill,1,5
526,Fill6,0.8MG,1,6
527,Fill1,1.2MG,1,1
527,Fill2,0.8MG,1,2
527,Fill3,1.2MG,1,3
527,Fill4,NoFill,1,4
527,Fill5,NoFill,1,5
527,Fill6,NoFill,1,6
528,Fill1,1.2MG,1,1
528,Fill2,1.7MG,1,2
528,Fill3,2.4MG,1,3
528,Fill4,0.8MG,1,4
528,Fill5,3.0MG,1,5
528,Fill6,NoFill,1,6
529,Fill1,1.2MG,1,1
529,Fill2,0.8MG,1,2
529,Fill3,0.8MG,1,3
529,Fill4,NoFill,1,4
529,Fill5,NoFill,1,5
529,Fill6,3.0MG,1,6
530,Fill1,1.7MG,1,1
530,Fill2,3.0MG,1,2
530,Fill3,1.2MG,1,3
530,Fill4,0.8MG,1,4
530,Fill5,2.4MG,1,5
530,Fill6,1.2MG,1,6
531,Fill1,1.2MG,1,1
531,Fill2,1.2MG,1,2
531,Fill3,1.2MG,1,3
531,Fill4,0.8MG,1,4
531,Fill5,3.0MG,1,5
531,Fill6,NoFill,1,6
532,Fill1,0.8MG,1,1
532,Fill2,1.7MG,1,2
532,Fill3,NoFill,1,3
532,Fill4,0.8MG,1,4
532,Fill5,NoFill,1,5
532,Fill6,NoFill,1,6
533,Fill1,1.2MG,1,1
533,Fill2,NoFill,1,2
533,Fill3,1.2MG,1,3
533,Fill4,NoFill,1,4
533,Fill5,0.8MG,1,5
533,Fill6,NoFill,1,6
534,Fill1,1.2MG,1,1
534,Fill2,0.8MG,1,2
534,Fill3,1.7MG,1,3
534,Fill4,1.2MG,1,4
534,Fill5,NoFill,1,5
534,Fill6,NoFill,1,6
535,Fill1,0.8MG,1,1
535,Fill2,3.0MG,1,2
535,Fill3,3.0MG,1,3
535,Fill4,3.0MG,1,4
535,Fill5,2.4MG,1,5
535,Fill6,3.0MG,1,6
536,Fill1,1.2MG,1,1
536,Fill2,NoFill,1,2
536,Fill3,NoFill,1,3
536,Fill4,0.8MG,1,4
536,Fill5,NoFill,1,5
536,Fill6,NoFill,1,6
537,Fill1,0.8MG,1,1
537,Fill2,2.4MG,1,2
537,Fill3,0.8MG,1,3
537,Fill4,2.4MG,1,4
537,Fill5,NoFill,1,5
537,Fill6,1.2MG,1,6
538,Fill1,0.8MG,1,1
538,Fill2,0.8MG,1,2
538,Fill3,0.8MG,1,3
538,Fill4,0.8MG,1,4
538,Fill5,0.8MG,1,5
538,Fill6,NoFill,1,6
539,Fill1,1.2MG,1,1
539,Fill2,NoFill,1,2
539,Fill3,0.8MG,1,3
539,Fill4,NoFill,1,4
539,Fill5,NoFill,1,5
539,Fill6,NoFill,1,6
540,Fill1,2.4MG,1,1
540,Fill2,0.8MG,1,2
540,Fill3,0.8MG,1,3
540,Fill4,0.8MG,1,4
540,Fill5,3.0MG,1,5
540,Fill6,NoFill,1,6
541,Fill1,0.8MG,1,1
541,Fill2,2.4MG,1,2
541,Fill3,0.8MG,1,3
541,Fill4,NoFill,1,4
541,Fill5,NoFill,1,5
541,Fill6,1.2MG,1,6
542,Fill1,0.8MG,1,1
542,Fill2,0.8MG,1,2
542,Fill3,3.0MG,1,3
542,Fill4,2.4MG,1,4
542,Fill5,1.7MG,1,5
542,Fill6,NoFill,1,6
543,Fill1,0.8MG,1,1
543,Fill2,0.8MG,1,2
543,Fill3,0.8MG,1,3
543,Fill4,2.4MG,1,4
543,Fill5,NoFill,1,5
543,Fill6,1.7MG,1,6
544,Fill1,3.0MG,1,1
544,Fill2,0.8MG,1,2
544,Fill3,1.7MG,1,3
544,Fill4,0.8MG,1,4
544,Fill5,NoFill,1,5
544,Fill6,NoFill,1,6
545,Fill1,0.8MG,1,1
545,Fill2,3.0MG,1,2
545,Fill3,2.4MG,1,3
545,Fill4,NoFill,1,4
545,Fill5,NoFill,1,5
545,Fill6,NoFill,1,6
546,Fill1,0.8MG,1,1
546,Fill2,0.8MG,1,2
546,Fill3,NoFill,1,3
546,Fill4,NoFill,1,4
546,Fill5,1.7MG,1,5
546,Fill6,NoFill,1,6
547,Fill1,1.2MG,1,1
547,Fill2,1.7MG,1,2
547,Fill3,3.0MG,1,3
547,Fill4,1.7MG,1,4
547,Fill5,0.8MG,1,5
547,Fill6,1.7MG,1,6
548,Fill1,3.0MG,1,1
548,Fill2,3.0MG,1,2
548,Fill3,1.7MG,1,3
548,Fill4,2.4MG,1,4
548,Fill5,NoFill,1,5
548,Fill6,NoFill,1,6
549,Fill1,NoFill,1,1
549,Fill2,1.7MG,1,2
549,Fill3,NoFill,1,3
549,Fill4,1.7MG,1,4
549,Fill5,NoFill,1,5
549,Fill6,NoFill,1,6
550,Fill1,2.4MG,1,1
550,Fill2,0.8MG,1,2
550,Fill3,1.7MG,1,3
550,Fill4,0.8MG,1,4
550,Fill5,0.8MG,1,5
550,Fill6,3.0MG,1,6
551,Fill1,1.2MG,1,1
551,Fill2,0.8MG,1,2
551,Fill3,0.8MG,1,3
551,Fill4,NoFill,1,4
551,Fill5,NoFill,1,5
551,Fill6,NoFill,1,6
552,Fill1,0.8MG,1,1
552,Fill2,1.2MG,1,2
552,Fill3,3.0MG,1,3
552,Fill4,NoFill,1,4
552,Fill5,0.8MG,1,5
552,Fill6,NoFill,1,6
553,Fill1,1.2MG,1,1
553,Fill2,1.2MG,1,2
553,Fill3,NoFill,1,3
553,Fill4,NoFill,1,4
553,Fill5,NoFill,1,5
553,Fill6,NoFill,1,6
554,Fill1,0.8MG,1,1
554,Fill2,1.2MG,1,2
554,Fill3,3.0MG,1,3
554,Fill4,0.8MG,1,4
554,Fill5,0.8MG,1,5
554,Fill6,1.7MG,1,6
555,Fill1,1.7MG,1,1
555,Fill2,0.8MG,1,2
555,Fill3,0.8MG,1,3
555,Fill4,NoFill,1,4
555,Fill5,1.7MG,1,5
555,Fill6,NoFill,1,6
556,Fill1,1.2MG,1,1
556,Fill2,1.7MG,1,2
556,Fill3,2.4MG,1,3
556,Fill4,0.8MG,1,4
556,Fill5,NoFill,1,5
556,Fill6,NoFill,1,6
557,Fill1,2.4MG,1,1
557,Fill2,0.8MG,1,2
557,Fill3,0.8MG,1,3
557,Fill4,0.8MG,1,4
557,Fill5,2.4MG,1,5
557,Fill6,0.8MG,1,6
